date,store,menu,sales,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Holiday,담하,미라시아,느티나무 셀프BBQ,라그로타,연회장,카페테리아,포레스트릿,화담숲주막,화담숲카페
2024-03-31,느티나무 셀프BBQ,"대여료 60,000원",8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2024-04-01,느티나무 셀프BBQ,"대여료 60,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-04-02,느티나무 셀프BBQ,"대여료 60,000원",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-04-03,느티나무 셀프BBQ,"대여료 60,000원",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-04-04,느티나무 셀프BBQ,"대여료 60,000원",4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-04-05,느티나무 셀프BBQ,"대여료 60,000원",11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024-04-06,느티나무 셀프BBQ,"대여료 60,000원",11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024-04-07,느티나무 셀프BBQ,"대여료 60,000원",6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2024-04-08,느티나무 셀프BBQ,"대여료 60,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-04-09,느티나무 셀프BBQ,"대여료 60,000원",5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-04-10,느티나무 셀프BBQ,"대여료 60,000원",12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2024-04-11,느티나무 셀프BBQ,"대여료 60,000원",3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-04-12,느티나무 셀프BBQ,"대여료 60,000원",3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024-04-13,느티나무 셀프BBQ,"대여료 60,000원",13,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024-04-14,느티나무 셀프BBQ,"대여료 60,000원",11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2024-04-15,느티나무 셀프BBQ,"대여료 60,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-04-16,느티나무 셀프BBQ,"대여료 60,000원",2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-04-17,느티나무 셀프BBQ,"대여료 60,000원",3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-04-18,느티나무 셀프BBQ,"대여료 60,000원",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-04-19,느티나무 셀프BBQ,"대여료 60,000원",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024-04-20,느티나무 셀프BBQ,"대여료 60,000원",11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024-04-21,느티나무 셀프BBQ,"대여료 60,000원",3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2024-04-22,느티나무 셀프BBQ,"대여료 60,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-04-23,느티나무 셀프BBQ,"대여료 60,000원",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-04-24,느티나무 셀프BBQ,"대여료 60,000원",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-04-25,느티나무 셀프BBQ,"대여료 60,000원",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-04-26,느티나무 셀프BBQ,"대여료 60,000원",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024-04-27,느티나무 셀프BBQ,"대여료 60,000원",12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024-04-28,느티나무 셀프BBQ,"대여료 60,000원",6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2024-04-29,느티나무 셀프BBQ,"대여료 60,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-04-30,느티나무 셀프BBQ,"대여료 60,000원",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-01,느티나무 셀프BBQ,"대여료 60,000원",2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-02,느티나무 셀프BBQ,"대여료 60,000원",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-03,느티나무 셀프BBQ,"대여료 60,000원",4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-04,느티나무 셀프BBQ,"대여료 60,000원",11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024-05-05,느티나무 셀프BBQ,"대여료 60,000원",12,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2024-05-06,느티나무 셀프BBQ,"대여료 60,000원",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2024-05-07,느티나무 셀프BBQ,"대여료 60,000원",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-08,느티나무 셀프BBQ,"대여료 60,000원",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-09,느티나무 셀프BBQ,"대여료 60,000원",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-10,느티나무 셀프BBQ,"대여료 60,000원",2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-11,느티나무 셀프BBQ,"대여료 60,000원",10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024-05-12,느티나무 셀프BBQ,"대여료 60,000원",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2024-05-13,느티나무 셀프BBQ,"대여료 60,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-14,느티나무 셀프BBQ,"대여료 60,000원",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-15,느티나무 셀프BBQ,"대여료 60,000원",9,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2024-05-16,느티나무 셀프BBQ,"대여료 60,000원",2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-17,느티나무 셀프BBQ,"대여료 60,000원",3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-18,느티나무 셀프BBQ,"대여료 60,000원",11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024-05-19,느티나무 셀프BBQ,"대여료 60,000원",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2024-05-20,느티나무 셀프BBQ,"대여료 60,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-21,느티나무 셀프BBQ,"대여료 60,000원",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-22,느티나무 셀프BBQ,"대여료 60,000원",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-23,느티나무 셀프BBQ,"대여료 60,000원",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-24,느티나무 셀프BBQ,"대여료 60,000원",4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-25,느티나무 셀프BBQ,"대여료 60,000원",5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024-05-26,느티나무 셀프BBQ,"대여료 60,000원",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2024-05-27,느티나무 셀프BBQ,"대여료 60,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-28,느티나무 셀프BBQ,"대여료 60,000원",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-29,느티나무 셀프BBQ,"대여료 60,000원",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-30,느티나무 셀프BBQ,"대여료 60,000원",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-05-31,느티나무 셀프BBQ,"대여료 60,000원",2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024-06-01,느티나무 셀프BBQ,"대여료 60,000원",11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024-06-02,느티나무 셀프BBQ,"대여료 60,000원",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2024-06-03,느티나무 셀프BBQ,"대여료 60,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-06-04,느티나무 셀프BBQ,"대여료 60,000원",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-06-05,느티나무 셀프BBQ,"대여료 60,000원",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-06-06,느티나무 셀프BBQ,"대여료 60,000원",5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2024-06-07,느티나무 셀프BBQ,"대여료 60,000원",6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024-06-08,느티나무 셀프BBQ,"대여료 60,000원",8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024-06-09,느티나무 셀프BBQ,"대여료 60,000원",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2024-06-10,느티나무 셀프BBQ,"대여료 60,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-06-11,느티나무 셀프BBQ,"대여료 60,000원",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-06-12,느티나무 셀프BBQ,"대여료 60,000원",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-06-13,느티나무 셀프BBQ,"대여료 60,000원",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-06-14,느티나무 셀프BBQ,"대여료 60,000원",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024-06-15,느티나무 셀프BBQ,"대여료 60,000원",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023-01-01,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2023-01-02,느티나무 셀프BBQ,"대여료 90,000원",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-03,느티나무 셀프BBQ,"대여료 90,000원",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-04,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-05,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-06,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-07,느티나무 셀프BBQ,"대여료 90,000원",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023-01-08,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023-01-09,느티나무 셀프BBQ,"대여료 90,000원",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-10,느티나무 셀프BBQ,"대여료 90,000원",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-11,느티나무 셀프BBQ,"대여료 90,000원",2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-12,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-13,느티나무 셀프BBQ,"대여료 90,000원",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-14,느티나무 셀프BBQ,"대여료 90,000원",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023-01-15,느티나무 셀프BBQ,"대여료 90,000원",2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023-01-16,느티나무 셀프BBQ,"대여료 90,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-17,느티나무 셀프BBQ,"대여료 90,000원",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-18,느티나무 셀프BBQ,"대여료 90,000원",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-19,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-20,느티나무 셀프BBQ,"대여료 90,000원",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-21,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2023-01-22,느티나무 셀프BBQ,"대여료 90,000원",1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2023-01-23,느티나무 셀프BBQ,"대여료 90,000원",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2023-01-24,느티나무 셀프BBQ,"대여료 90,000원",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2023-01-25,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-26,느티나무 셀프BBQ,"대여료 90,000원",3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-27,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-28,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023-01-29,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023-01-30,느티나무 셀프BBQ,"대여료 90,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-01-31,느티나무 셀프BBQ,"대여료 90,000원",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-02-01,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-02-02,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-02-03,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023-02-04,느티나무 셀프BBQ,"대여료 90,000원",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023-02-05,느티나무 셀프BBQ,"대여료 90,000원",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023-02-06,느티나무 셀프BBQ,"대여료 90,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-02-07,느티나무 셀프BBQ,"대여료 90,000원",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-02-08,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-02-09,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-02-10,느티나무 셀프BBQ,"대여료 90,000원",2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023-02-11,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023-02-12,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023-02-13,느티나무 셀프BBQ,"대여료 90,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-02-14,느티나무 셀프BBQ,"대여료 90,000원",2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-02-15,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-02-16,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-02-17,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023-02-18,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023-02-19,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023-02-20,느티나무 셀프BBQ,"대여료 90,000원",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-02-21,느티나무 셀프BBQ,"대여료 90,000원",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-02-22,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-02-23,느티나무 셀프BBQ,"대여료 90,000원",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-02-24,느티나무 셀프BBQ,"대여료 90,000원",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023-02-25,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023-02-26,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023-02-27,느티나무 셀프BBQ,"대여료 90,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-02-28,느티나무 셀프BBQ,"대여료 90,000원",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-03-01,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2023-03-02,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-03-03,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023-03-04,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023-03-05,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023-03-06,느티나무 셀프BBQ,"대여료 90,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-03-07,느티나무 셀프BBQ,"대여료 90,000원",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-03-08,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-03-09,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-03-10,느티나무 셀프BBQ,"대여료 90,000원",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023-03-11,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023-03-12,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023-03-13,느티나무 셀프BBQ,"대여료 90,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-03-14,느티나무 셀프BBQ,"대여료 90,000원",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-03-15,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-03-16,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-03-17,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023-03-18,느티나무 셀프BBQ,"대여료 90,000원",2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023-03-19,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023-03-20,느티나무 셀프BBQ,"대여료 90,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-03-21,느티나무 셀프BBQ,"대여료 90,000원",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-03-22,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-03-23,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-03-24,느티나무 셀프BBQ,"대여료 90,000원",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023-03-25,느티나무 셀프BBQ,"대여료 90,000원",3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023-03-26,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023-03-27,느티나무 셀프BBQ,"대여료 90,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-03-28,느티나무 셀프BBQ,"대여료 90,000원",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-03-29,느티나무 셀프BBQ,"대여료 90,000원",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-03-30,느티나무 셀프BBQ,"대여료 90,000원",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-03-31,느티나무 셀프BBQ,"대여료 90,000원",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-01,느티나무 셀프BBQ,"대여료 90,000원",3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023-04-02,느티나무 셀프BBQ,"대여료 90,000원",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023-04-03,느티나무 셀프BBQ,"대여료 90,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-04,느티나무 셀프BBQ,"대여료 90,000원",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-05,느티나무 셀프BBQ,"대여료 90,000원",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-06,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-07,느티나무 셀프BBQ,"대여료 90,000원",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-08,느티나무 셀프BBQ,"대여료 90,000원",4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023-04-09,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023-04-10,느티나무 셀프BBQ,"대여료 90,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-11,느티나무 셀프BBQ,"대여료 90,000원",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-12,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-13,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-14,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-15,느티나무 셀프BBQ,"대여료 90,000원",2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023-04-16,느티나무 셀프BBQ,"대여료 90,000원",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023-04-17,느티나무 셀프BBQ,"대여료 90,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-18,느티나무 셀프BBQ,"대여료 90,000원",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-19,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-20,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-21,느티나무 셀프BBQ,"대여료 90,000원",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-22,느티나무 셀프BBQ,"대여료 90,000원",2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023-04-23,느티나무 셀프BBQ,"대여료 90,000원",2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023-04-24,느티나무 셀프BBQ,"대여료 90,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-25,느티나무 셀프BBQ,"대여료 90,000원",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-26,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-27,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-28,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-29,느티나무 셀프BBQ,"대여료 90,000원",3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023-04-30,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023-05-01,느티나무 셀프BBQ,"대여료 90,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-05-02,느티나무 셀프BBQ,"대여료 90,000원",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-05-03,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-05-04,느티나무 셀프BBQ,"대여료 90,000원",2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-05-05,느티나무 셀프BBQ,"대여료 90,000원",3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2023-05-06,느티나무 셀프BBQ,"대여료 90,000원",2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023-05-07,느티나무 셀프BBQ,"대여료 90,000원",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023-05-08,느티나무 셀프BBQ,"대여료 90,000원",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-05-09,느티나무 셀프BBQ,"대여료 90,000원",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-05-10,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-05-11,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-05-12,느티나무 셀프BBQ,"대여료 90,000원",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023-05-13,느티나무 셀프BBQ,"대여료 90,000원",3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
